date,close,volume,open,high,low
17-03-2015,127.04,50891230,125.9,127.32,125.65
16-03-2015,124.95,35816300,123.88,124.95,122.87
13-03-2015,123.59,51744670,124.4,125.3951,122.58
12-03-2015,124.45,48233270,122.31,124.9,121.63
11-03-2015,122.24,68812690,124.75,124.77,122.11
10-03-2015,124.51,68720360,126.41,127.22,123.8
09-03-2015,127.14,88410240,127.96,129.57,125.06
06-03-2015,126.6,72699680,128.4,129.37,126.26
05-03-2015,126.41,56391280,128.58,128.75,125.76
04-03-2015,128.54,31588480,129.1,129.56,128.32
03-03-2015,129.36,37749900,128.96,129.52,128.09
02-03-2015,129.09,48042680,129.25,130.28,128.3
27-02-2015,128.46,61931350,130,130.57,128.24
26-02-2015,130.415,91171830,128.785,130.87,126.61
25-02-2015,128.79,74555120,131.56,131.6,128.15
24-02-2015,132.17,69109410,132.94,133.6,131.17
23-02-2015,133,73089250,130.02,133,129.66
20-02-2015,129.495,48878410,128.62,129.5,128.05
19-02-2015,128.45,37295460,128.48,129.03,128.33
18-02-2015,128.715,44695980,127.625,128.78,127.45
17-02-2015,127.83,63014110,127.49,128.88,126.92
13-02-2015,127.08,53955650,127.28,127.28,125.65
12-02-2015,126.46,74374630,126.06,127.48,125.57
11-02-2015,124.88,73278020,122.77,124.92,122.5
10-02-2015,122.02,61845390,120.17,122.15,120.16
09-02-2015,119.72,37900780,118.55,119.84,118.43
06-02-2015,118.93,43633660,120.02,120.25,118.45
05-02-2015,119.94,42197110,120.02,120.23,119.25
04-02-2015,119.56,69975180,118.5,120.51,118.309
03-02-2015,118.65,51842080,118.5,119.09,117.61
02-02-2015,118.63,62542440,118.05,119.17,116.08
30-01-2015,117.16,83646800,118.4,120,116.85
29-01-2015,118.9,84132130,116.32,119.19,115.56
28-01-2015,115.31,146184300,117.625,118.12,115.31
27-01-2015,109.14,92326640,112.42,112.48,109.03
26-01-2015,113.1,55457420,113.74,114.3626,112.8
23-01-2015,112.98,46420020,112.3,113.75,111.53
22-01-2015,112.4,53717440,110.26,112.47,109.72
21-01-2015,109.55,48482860,108.95,111.06,108.27
20-01-2015,108.72,49742320,107.84,108.9667,106.5
16-01-2015,105.99,78453330,107.03,107.58,105.2
15-01-2015,106.82,59808470,110,110.06,106.66
14-01-2015,109.8,48728190,109.04,110.49,108.5
13-01-2015,110.22,66969980,111.43,112.8,108.91
12-01-2015,109.25,49571170,112.6,112.63,108.8
09-01-2015,112.01,53645730,112.67,113.25,110.21
08-01-2015,111.89,59168760,109.23,112.15,108.7
07-01-2015,107.75,39983350,107.2,108.2,106.695
06-01-2015,106.26,65682250,106.54,107.43,104.63
05-01-2015,106.25,64210880,108.29,108.65,105.41
02-01-2015,109.33,53143770,111.39,111.44,107.35
31-12-2014,110.38,41304780,112.82,113.13,110.21
30-12-2014,112.52,29798660,113.64,113.92,112.11
29-12-2014,113.91,27533430,113.79,114.77,113.7
26-12-2014,113.99,33681200,112.1,114.52,112.01
24-12-2014,112.01,14479610,112.58,112.71,112.01
23-12-2014,112.54,25991030,113.23,113.33,112.46
22-12-2014,112.94,45097060,112.16,113.49,111.97
19-12-2014,111.78,86595830,112.26,113.24,111.66
18-12-2014,112.65,58785590,111.87,112.65,110.66
17-12-2014,109.41,53265930,107.12,109.84,106.82
16-12-2014,106.745,60651790,106.37,110.16,106.26
15-12-2014,108.225,67083260,110.7,111.6,106.35
12-12-2014,109.73,55873820,110.46,111.87,109.58
11-12-2014,111.62,41404690,112.26,113.8,111.34
10-12-2014,111.95,44475360,114.41,114.85,111.54
09-12-2014,114.12,60112240,110.19,114.3,109.35
08-12-2014,112.4,57445030,114.1,114.648,111.62
05-12-2014,115,38230970,115.99,116.08,114.64
04-12-2014,115.49,42068020,115.77,117.2,115.29
03-12-2014,115.93,42956200,115.75,116.35,115.11
02-12-2014,114.63,59205320,113.5,115.75,112.75
01-12-2014,115.07,83657780,118.81,119.25,111.27
28-11-2014,118.93,24814400,119.27,119.4,118.05
26-11-2014,119,40756950,117.94,119.1,117.83
25-11-2014,117.6,68719930,119.07,119.75,117.45
24-11-2014,118.625,46867340,116.85,118.77,116.62
21-11-2014,116.47,56759320,117.51,117.57,116.03
20-11-2014,116.31,43148650,114.91,116.86,114.85
19-11-2014,114.67,41815550,115.44,115.74,113.8
18-11-2014,115.47,44163250,113.94,115.69,113.89
17-11-2014,113.99,46687710,114.27,117.28,113.3
14-11-2014,114.18,43789060,113.15,114.19,113.05
13-11-2014,112.82,59418180,111.8,113.45,111.6
12-11-2014,111.25,46372630,109.38,111.43,109.37
11-11-2014,109.7,27330410,108.7,109.75,108.4
10-11-2014,108.83,27066060,109.02,109.33,108.67
07-11-2014,109.01,33655280,108.75,109.32,108.55
06-11-2014,108.7,34733740,108.6,108.79,107.8
05-11-2014,108.86,37365530,109.1,109.3,108.125
04-11-2014,108.6,41423660,109.36,109.49,107.72
03-11-2014,109.4,52154490,108.22,110.3,108.01
31-10-2014,108,44550790,108.01,108.04,107.21
30-10-2014,106.98,40572000,106.959,107.35,105.9
29-10-2014,107.34,52545580,106.65,107.37,106.36
28-10-2014,106.74,47689070,105.4,106.74,105.35
27-10-2014,105.11,34086120,104.85,105.48,104.7
24-10-2014,105.22,46937880,105.18,105.49,104.53
23-10-2014,104.83,70760150,104.08,105.051,103.63
22-10-2014,102.99,68140010,102.84,104.11,102.6
21-10-2014,102.47,93786680,103.02,103.02,101.27
20-10-2014,99.76,75705040,98.315,99.96,98.22
17-10-2014,97.67,67723910,97.5,99,96.81
16-10-2014,96.26,72017830,95.55,97.72,95.41
15-10-2014,97.54,99942790,97.97,99.15,95.18
14-10-2014,98.75,63287170,100.39,100.52,98.57
13-10-2014,99.81,53437060,101.33,101.78,99.81
10-10-2014,100.73,66249770,100.69,102.03,100.3
09-10-2014,101.02,77283330,101.54,102.38,100.61
08-10-2014,100.8,57329820,98.76,101.11,98.31
07-10-2014,98.75,42003200,99.43,100.12,98.73
06-10-2014,99.62,36780620,99.95,100.65,99.42
03-10-2014,99.62,43419580,99.44,100.21,99.04
02-10-2014,99.9,47697150,99.27,100.22,98.04
01-10-2014,99.18,51400260,100.59,100.69,98.7
30-09-2014,100.75,55119980,100.81,101.54,100.53
29-09-2014,100.11,49263260,98.65,100.435,98.63
26-09-2014,100.75,62276770,98.53,100.75,98.4
25-09-2014,97.87,99689300,100.51,100.71,97.72
24-09-2014,101.75,59974260,102.16,102.85,101.2
23-09-2014,102.64,63255860,100.6,102.94,100.54
22-09-2014,101.06,52421660,101.8,102.14,100.58
19-09-2014,100.96,70747430,102.29,102.35,100.88
18-09-2014,101.79,36971170,101.93,102.35,101.56
17-09-2014,101.58,60783090,101.27,101.8,100.5922
16-09-2014,100.86,66754370,99.8,101.26,98.89
15-09-2014,101.63,61169670,102.81,103.05,101.44
12-09-2014,101.66,62826040,101.21,102.19,101.08
11-09-2014,101.43,62077230,100.41,101.44,99.62
10-09-2014,101,100352500,98.01,101.11,97.76
09-09-2014,97.99,189419500,99.08,103.08,96.14
08-09-2014,98.36,46176570,99.3,99.31,98.05
05-09-2014,98.97,58280030,98.8,99.39,98.31
04-09-2014,98.12,85537710,98.85,100.09,97.79
03-09-2014,98.94,125000400,103.1,103.2,98.58
02-09-2014,103.3,53227770,103.06,103.74,102.72
29-08-2014,102.5,44516120,102.86,102.9,102.2
28-08-2014,102.25,68368740,101.59,102.78,101.56
27-08-2014,102.13,46807000,101.02,102.57,100.7
26-08-2014,100.889,33079170,101.42,101.5,100.86
25-08-2014,101.54,40087220,101.79,102.17,101.28
22-08-2014,101.32,44028280,100.29,101.47,100.19
21-08-2014,100.58,33377530,100.57,100.94,100.11
20-08-2014,100.57,52565000,100.44,101.09,99.95
19-08-2014,100.53,69189840,99.41,100.68,99.32
18-08-2014,99.16,47285630,98.49,99.37,97.98
15-08-2014,97.98,48938120,97.9,98.19,96.86
14-08-2014,97.5,28056530,97.33,97.57,96.8
13-08-2014,97.24,31866630,96.15,97.24,96.04
12-08-2014,95.97,33485870,96.04,96.88,95.61
11-08-2014,95.99,36459430,95.27,96.08,94.8355
08-08-2014,94.74,41783300,94.26,94.82,93.28
07-08-2014,94.48,46553350,94.93,95.95,94.1
06-08-2014,94.96,38463700,94.75,95.48,94.71
05-08-2014,95.12,55861030,95.36,95.68,94.36
04-08-2014,95.59,39860740,96.37,96.58,95.17
01-08-2014,96.13,48379730,94.9,96.62,94.81
31-07-2014,95.6,56625420,97.16,97.45,95.33
30-07-2014,98.15,32978480,98.44,98.7,97.67
29-07-2014,98.38,42957960,99.33,99.44,98.25
28-07-2014,99.02,54926940,97.82,99.24,97.55
25-07-2014,97.671,43384590,96.85,97.84,96.64
24-07-2014,97.03,45609040,97.035,97.32,96.42
23-07-2014,97.19,90937230,95.42,97.88,95.17
22-07-2014,94.72,54297530,94.68,94.89,94.12
21-07-2014,93.939,38792960,94.99,95,93.72
18-07-2014,94.43,49838110,93.62,94.74,93.02
17-07-2014,93.0899,57111160,95.03,95.279,92.57
16-07-2014,94.78,53323940,96.97,97.1,94.74
15-07-2014,95.32,45187420,96.8,96.85,95.03
14-07-2014,96.45,42643760,95.86,96.89,95.65
11-07-2014,95.22,33960300,95.36,95.89,94.8625
10-07-2014,95.035,39633800,93.76,95.55,93.52
09-07-2014,95.39,36267350,95.44,95.95,94.76
08-07-2014,95.35,65111960,96.27,96.8,93.92
07-07-2014,95.968,54809030,94.14,95.99,94.1
03-07-2014,94.03,22891750,93.67,94.1,93.2
02-07-2014,93.48,28414310,93.865,94.06,93.09
01-07-2014,93.52,38156280,93.52,94.07,93.13
30-06-2014,92.93,49474230,92.1,93.725,92.09
27-06-2014,91.98,61758200,90.82,92,90.77
26-06-2014,90.9,32528680,90.37,91.05,89.8
25-06-2014,90.36,36835900,90.21,90.7,89.65
24-06-2014,90.28,38977670,90.75,91.74,90.19
23-06-2014,90.83,43611710,91.32,91.62,90.6
20-06-2014,90.91,100478600,91.85,92.55,90.9
19-06-2014,91.86,35476080,92.29,92.3,91.3389
18-06-2014,92.18,33314720,92.27,92.29,91.35
17-06-2014,92.08,29684620,92.31,92.7,91.8
16-06-2014,92.2,35371460,91.51,92.75,91.45
13-06-2014,91.28,54406640,92.2,92.44,90.88
12-06-2014,92.29,54628650,94.04,94.12,91.9
11-06-2014,93.86,45528740,94.13,94.76,93.47
10-06-2014,94.25,62563070,94.73,95.05,93.57
09-06-2014,93.7,75295450,92.7,93.88,91.75
06-06-2014,92.2243,87403076,92.8428,93.0371,92.0671
05-06-2014,92.4785,75796583,92.3143,92.7671,91.8014
04-06-2014,92.1171,83735285,91.0628,92.5557,90.8728
03-06-2014,91.0771,73043412,89.78,91.2485,89.75
02-06-2014,89.8071,92179668,90.5657,90.69,88.9285
30-05-2014,90.4285,140860202,91.14,92.0243,89.8428
29-05-2014,90.7685,93737728,89.6928,90.9814,89.6814
28-05-2014,89.1443,78793704,89.4314,89.9757,89.1114
27-05-2014,89.3757,86840486,87.9828,89.4085,87.9471
23-05-2014,87.7328,57918367,86.75,87.8184,86.6385
22-05-2014,86.7528,50142667,86.6571,87.1214,86.3
21-05-2014,86.6157,49184983,86.2614,86.6714,86.0085
20-05-2014,86.3871,58232373,86.3585,86.6285,85.8185
19-05-2014,86.37,78819884,85.4071,86.7614,85.3328
16-05-2014,85.3585,68960136,84.09,85.3614,83.6285
15-05-2014,84.1171,57427744,84.9571,85.2285,84.0057
14-05-2014,84.8385,41505203,84.6328,85.3428,84.5343
13-05-2014,84.8228,39854512,84.5714,84.9343,84.3857
12-05-2014,84.69,53184042,83.9271,84.8085,83.9143
09-05-2014,83.6489,72767192,83.5057,83.75,82.9043
08-05-2014,83.9985,57243511,84.0357,84.9157,83.7714
07-05-2014,84.6185,70532231,85.0357,85.3271,83.9614
06-05-2014,84.9157,93468228,85.9714,86.3442,84.9157
05-05-2014,85.8514,71523851,84.3057,85.8571,84.2857
02-05-2014,84.6543,47673150,84.62,84.8857,84.2443
01-05-2014,84.4971,60958860,84.5714,84.9714,83.7657
30-04-2014,84.2985,114029614,84.6628,85.6328,84.2571
29-04-2014,84.6185,84049445,84.82,85.14,84.2157
28-04-2014,84.87,167001640,81.8285,85.1071,81.7928
25-04-2014,81.7057,97435199,80.6471,81.7128,80.5657
24-04-2014,81.11,189588407,81.1728,81.4285,80.1043
23-04-2014,74.9643,93473618,75.58,75.8757,74.9214
22-04-2014,75.957,50607747,75.4728,75.9751,75.2144
21-04-2014,75.8814,45546494,75.0485,76.02,74.8514
17-04-2014,74.9914,70978621,74.2857,75.3943,74.1714
16-04-2014,74.1443,52515794,74.0071,74.4414,73.4479
15-04-2014,73.9942,66461884,74.3243,74.52,73.0471
14-04-2014,74.5257,51252748,74.5571,74.5943,73.8871
11-04-2014,74.23,67920698,74.1428,74.69,73.8771
10-04-2014,74.7828,59701814,75.8114,76.0343,74.7385
09-04-2014,75.76,51357706,74.6628,75.7843,74.5743
08-04-2014,74.7771,60880929,75.0271,75.16,74.1
07-04-2014,74.7814,72146992,75.4314,75.8428,74.5557
